txn_id,branch,item,amt_egp,date
912764,Heliopolis,Webcam,27125.07,20240186
896922,Aswan,Charger,27340.35,20240971
207391,Aswan,Monitor,14920.56,20240167
571578,Smouha,Webcam,43116.87,20240279
560398,Maadi,Monitor,10533.41,20240819
845279,Heliopolis,USB Hub,8340.78,20240386
922974,Zayed,Monitor,40281.75,20240819
658136,Smouha,Mousepad,26961.49,20240763
838253,Smouha,Headphones,28658.14,20241154
812296,Maadi,Keyboard,48140.46,20240943
162165,Smouha,Keyboard,35086.26,20240372
361805,Zayed,Webcam,41432.67,20240905
613234,Zayed,Mousepad,31638.48,20240949
493396,Mansoura,Mouse,31699.71,20240291
522419,Heliopolis,Headphones,34750.45,20240856
576782,Mansoura,Webcam,29118.68,20240291
866437,Mansoura,Webcam,42512.81,20241195
517035,Zayed,USB Hub,41251.14,20241114
381581,Smouha,Headphones,16920.87,20240368
693643,Mansoura,Webcam,44713.03,20240200
148174,Maadi,Charger,863.25,20240424
562721,Mansoura,Laptop,49592.32,20240977
312146,Aswan,Keyboard,44113.28,20240719
266699,Smouha,Mouse,32746.67,20240613
186424,Smouha,Keyboard,2636.77,20240726
861253,Aswan,Monitor,21490.09,20240287
837880,Maadi,Laptop,10710.39,20240260
239145,Heliopolis,Monitor,25996.24,20241012
109738,Maadi,Webcam,40864.6,20240965
827744,Zayed,Charger,3587.87,20240885
193670,Aswan,Mouse,5204.92,20240853
413791,Zayed,USB Hub,38684.35,20240373
772741,Aswan,Keyboard,3467.16,20240118
739966,Aswan,Keyboard,22032.97,20240537
758589,Aswan,Keyboard,45998.71,20241007
327797,Maadi,Mouse,7043.66,20240353
718213,Aswan,USB Hub,17609.21,20240980
429780,Zayed,Monitor,13884.53,20240273
360221,Heliopolis,Mousepad,30020.39,20240684
916808,Aswan,Laptop,42402.21,20240718
315425,Heliopolis,Mousepad,25500.65,20240903
409898,Aswan,Laptop,39200.89,20240591
618927,Mansoura,Mouse,12092.03,20240246
653948,Maadi,Webcam,46699.52,20240371
505629,Heliopolis,USB Hub,18302.35,20240454
899776,Mansoura,Mouse,883.64,20240239
114463,Smouha,Monitor,2039.35,20240224
927630,Mansoura,SSD,14360.07,20241127
904373,Mansoura,USB Hub,35105.44,20240269
771652,Heliopolis,SSD,30821.55,20240669
187657,Smouha,Mouse,25589.67,20240517
947312,Zayed,SSD,16371.18,20240236
425236,Aswan,USB Hub,36511.42,20240589
160718,Zayed,Mouse,46235.16,20240338
575394,Heliopolis,Mousepad,2798.68,20240460
225245,Maadi,Keyboard,35089.91,20240436
620526,Smouha,SSD,25885.28,20240631
275073,Smouha,Keyboard,37501.33,20240651
868538,Maadi,Laptop,16783.8,20240980
385192,Heliopolis,Mouse,13184.34,20240258
620248,Mansoura,SSD,18038.19,20241124
694423,Zayed,Webcam,7907.63,20240311
701790,Aswan,Mouse,11458.8,20241143
102693,Maadi,Laptop,12265.34,20241067
481657,Mansoura,Keyboard,8989.1,20240173
679720,Aswan,USB Hub,11264.54,20240609
536476,Aswan,Webcam,13599.34,20240260
699298,Smouha,Mouse,25126.95,20240208
288056,Zayed,SSD,49071.62,20240922
172274,Mansoura,Headphones,38687.7,20240737
443199,Maadi,SSD,22864.47,20240856
310418,Smouha,Mousepad,39236.14,20240597
586462,Smouha,Mousepad,48594.29,20240501
868043,Heliopolis,Monitor,7570.79,20240940
125071,Zayed,SSD,17353.86,20240120
451291,Maadi,USB Hub,42457.85,20240730
208998,Zayed,SSD,49156.63,20240960
615929,Maadi,Keyboard,35597.04,20240291
146032,Zayed,SSD,20682.19,20240863
580728,Aswan,Mouse,29059.49,20241136
239999,Aswan,USB Hub,3787.78,20240228
556112,Aswan,Keyboard,11876.75,20240635
992247,Smouha,USB Hub,35051.24,20240769
433507,Mansoura,Headphones,11718.88,20240516
242723,Heliopolis,Mouse,7812.76,20240437
571404,Mansoura,Webcam,20355.3,20241198
475691,Zayed,Charger,15449.97,20240643
993892,Maadi,Mouse,7922.89,20240724
966529,Aswan,Mousepad,2064.47,20240772
255528,Maadi,Monitor,48421.58,20240912
638401,Maadi,Headphones,13045.33,20240457
132591,Mansoura,Charger,27819.89,20241227
361989,Maadi,Charger,5140.27,20240387
227352,Maadi,Laptop,41527.1,20240556
237064,Zayed,USB Hub,18643.38,20240273
710610,Heliopolis,Headphones,45875.56,20240254
122859,Maadi,Monitor,45129.68,20241009
948611,Zayed,Mouse,45258.64,20240780
228479,Maadi,Charger,2579.35,20240988
961599,Aswan,USB Hub,24831.51,20240884
816400,Mansoura,Keyboard,17729.47,20240484
388339,Smouha,Charger,44177.02,20240171
743937,Heliopolis,Mousepad,12326.95,20240705
623125,Mansoura,SSD,23977.59,20240280
393366,Mansoura,Keyboard,20990.78,20241177
361250,Aswan,SSD,39752.57,20240884
919898,Aswan,Webcam,24010.24,20241093
460745,Heliopolis,SSD,16114.14,20240654
288550,Maadi,Webcam,29875.96,20240161
950069,Smouha,Laptop,40442.26,20241067
655149,Smouha,Mousepad,49980.31,20240427
204998,Zayed,Monitor,13363.02,20240215
901164,Zayed,Mousepad,42332.93,20240896
472039,Zayed,Keyboard,11865.73,20240752
945372,Aswan,Webcam,45703.3,20240158
837623,Aswan,Webcam,47380.56,20240392
690462,Zayed,Charger,27129.12,20240460
614259,Maadi,Mouse,2855.59,20240549
120896,Heliopolis,Charger,84.14,20240513
945619,Zayed,Webcam,35861.03,20240763
162448,Maadi,Keyboard,29351.13,20240391
911982,Maadi,SSD,43040.44,20240249
491738,Aswan,USB Hub,29321.53,20240790
416423,Smouha,Keyboard,48794.24,20240995
930307,Aswan,Charger,32476.55,20240457
841535,Heliopolis,Mousepad,39360.24,20240558
797860,Heliopolis,Keyboard,18950.29,20240704
233534,Zayed,Laptop,47441.97,20240902
992083,Heliopolis,Laptop,9144.98,20240752
948095,Heliopolis,Monitor,32000.36,20240314
620287,Zayed,Webcam,37279.9,20240588
463656,Smouha,Keyboard,31827.53,20240282
961574,Aswan,Webcam,22359.17,20240644
319869,Zayed,Mouse,17556.53,20240322
855408,Maadi,Laptop,19327.56,20240960
274418,Mansoura,Charger,44094.44,20240820
672547,Mansoura,Mouse,41448.91,20240562
270557,Mansoura,Mouse,39969.77,20240169
409234,Maadi,Webcam,13093.33,20240315
177804,Smouha,Keyboard,44402.17,20240430
867541,Maadi,SSD,47094.62,20240291
454366,Heliopolis,Mousepad,44666.65,20240164
552275,Aswan,Keyboard,30385.52,20240990
264735,Maadi,Mouse,16588.17,20240490
529161,Aswan,SSD,36115.8,20241207
378150,Aswan,Headphones,14905.16,20240297
152046,Mansoura,Mousepad,27505.65,20241106
261050,Maadi,Webcam,240.59,20240280
408857,Aswan,Mousepad,24042.4,20240299
126985,Zayed,Keyboard,31927.62,20240268
596574,Maadi,Headphones,39254.58,20241065
612855,Aswan,Headphones,4602.29,20241215
506351,Zayed,Webcam,44280.36,20240857
295646,Mansoura,Laptop,13201.63,20241053
376195,Zayed,Headphones,28234.12,20240410
888775,Aswan,Mouse,4331.08,20240805
947438,Heliopolis,USB Hub,48536.74,20240566
680493,Maadi,USB Hub,40929.34,20240958
661527,Aswan,Charger,28657.08,20240583
599397,Smouha,Mouse,19770.48,20240172
626491,Heliopolis,SSD,40032.49,20240402
226124,Mansoura,Keyboard,47455.62,20240443
322182,Zayed,Keyboard,2181.66,20240261
816308,Mansoura,Monitor,49863.6,20240403
974625,Heliopolis,Headphones,16021.49,20240238
191254,Mansoura,SSD,19897.88,20240768
998235,Smouha,SSD,22934.95,20240126
924758,Aswan,Mousepad,29399.43,20240960
217984,Mansoura,Keyboard,7452.58,20240306
210766,Heliopolis,Mouse,39297.99,20241197
460572,Mansoura,Headphones,19183.02,20241095
699809,Heliopolis,Charger,1921.41,20240665
522548,Zayed,Mousepad,30452.33,20240923
140666,Mansoura,Webcam,34541.16,20240201
881975,Mansoura,Headphones,44856.72,20240142
454278,Smouha,Headphones,14053.32,20241107
999924,Aswan,Mouse,48626.21,20240567
240913,Smouha,Charger,38712.84,20240758
382507,Aswan,USB Hub,30268.71,20240283
297064,Mansoura,Monitor,45675.97,20240934
876936,Mansoura,SSD,43366.09,20240216
640299,Zayed,Mouse,15590.6,20241138
522979,Zayed,SSD,43972.66,20240160
282176,Zayed,Monitor,41856.99,20240611
134677,Mansoura,Laptop,45905.65,20240508
387286,Smouha,Charger,25281.06,20240354
814263,Maadi,Monitor,18654.71,20241014
286209,Mansoura,Mousepad,27589.12,20240806
271456,Smouha,Mouse,14289.22,20240892
152062,Zayed,Mousepad,39002.52,20240539
998746,Zayed,Monitor,33900.88,20240652
783238,Mansoura,SSD,1051.62,20240119
597126,Zayed,Keyboard,30077.04,20240118
334639,Smouha,Mousepad,40264.02,20240726
847362,Aswan,Headphones,21219.15,20240872
992952,Smouha,Charger,12637.34,20241056
416822,Aswan,SSD,41224.33,20240914
712879,Maadi,Laptop,25600.11,20240867
688730,Aswan,Mousepad,30472.05,20240712
817659,Maadi,Charger,3238.66,20240667
771712,Smouha,Headphones,13094.29,20240712
297509,Zayed,SSD,38285.45,20240217
944554,Heliopolis,USB Hub,33043.49,20240387
856320,Maadi,Charger,49873.58,20240632
538897,Mansoura,USB Hub,36849.77,20240489
459836,Aswan,Monitor,34331.59,20241075
804505,Smouha,SSD,15044.73,20240449
981473,Aswan,SSD,9097.74,20240300
593649,Zayed,Headphones,36273.07,20240475
812730,Smouha,Mouse,11151.56,20240558
880360,Smouha,USB Hub,39415.12,20240779
489737,Smouha,Mousepad,14737.85,20240342
593393,Maadi,Mousepad,29036.64,20240246
595158,Zayed,SSD,6034.81,20240882
655575,Smouha,USB Hub,2750.4,20240409
244037,Zayed,Webcam,20489.13,20241038
250181,Smouha,Keyboard,38958.11,20241099
448787,Aswan,Keyboard,15705.03,20240219
104942,Mansoura,Headphones,10508.65,20240446
704272,Zayed,Charger,39271.28,20240281
235691,Heliopolis,USB Hub,31692.7,20240927
549865,Mansoura,USB Hub,283.22,20241194
309100,Aswan,Webcam,47505.93,20240760
893612,Heliopolis,Monitor,944.91,20240109
757128,Aswan,Monitor,11351.97,20240806
427252,Zayed,Mouse,19208.35,20240727
275133,Maadi,Laptop,14945.2,20240696
578073,Aswan,SSD,29838.68,20240792
554730,Aswan,Keyboard,17169.51,20241104
476701,Zayed,Keyboard,47406.81,20240927
120053,Zayed,Monitor,36372.08,20240369
321449,Aswan,Laptop,29505.16,20240447
229144,Smouha,Laptop,18790.86,20240624
908713,Heliopolis,Mousepad,2476.92,20240199
794125,Maadi,Laptop,2459.34,20240338
537020,Mansoura,USB Hub,6223.57,20240618
597440,Aswan,Keyboard,10314.47,20240120
415743,Mansoura,Mouse,33141.02,20240653
753050,Heliopolis,Keyboard,20970.35,20240315
636435,Aswan,Mousepad,5930.84,20240334
922880,Maadi,Charger,9972.4,20240510
915749,Smouha,SSD,48657.33,20240834
837606,Mansoura,Headphones,8060.66,20241223
620465,Zayed,Charger,16563.65,20240106
113368,Aswan,Mouse,45348.66,20241112
256389,Maadi,SSD,3798.66,20240308
368322,Aswan,Monitor,22864.72,20240707
376955,Mansoura,Laptop,5035.46,20240458
141360,Smouha,Webcam,40089.73,20240741
546688,Aswan,Mouse,4795.17,20240194
110142,Zayed,Keyboard,16466.61,20240997
752011,Smouha,Mouse,18662.48,20240802
291752,Maadi,USB Hub,20042.5,20241035
385037,Mansoura,Charger,40004.96,20240442
218548,Zayed,Laptop,49079.38,20240427
208751,Mansoura,Mousepad,24159.61,20240998
290065,Heliopolis,USB Hub,38969.26,20240160
817712,Aswan,Keyboard,24179.83,20241100
218423,Mansoura,Charger,2346.32,20240636
786789,Smouha,Laptop,35243.18,20241175
904812,Aswan,Mousepad,36202.49,20240559
802382,Smouha,SSD,26179.0,20240296
553873,Aswan,Monitor,24122.39,20240889
255875,Heliopolis,Mousepad,2775.58,20240422
630126,Mansoura,Charger,43477.31,20240254
887931,Mansoura,Webcam,12082.55,20240670
152796,Heliopolis,Monitor,27547.25,20240876
522866,Zayed,Mouse,22981.78,20241018
192295,Mansoura,Charger,15837.27,20241119
881439,Aswan,Laptop,5177.03,20240945
137572,Heliopolis,SSD,58.48,20240287
930244,Heliopolis,Mousepad,31895.03,20241142
689648,Zayed,Charger,47520.24,20240845
965401,Maadi,Monitor,42223.66,20240780
687360,Heliopolis,Mousepad,23683.03,20240845
850689,Mansoura,Mouse,4916.98,20240555
102303,Smouha,Webcam,41502.7,20240698
674295,Heliopolis,Webcam,35119.7,20240194
272129,Mansoura,Keyboard,41100.84,20240939
212157,Smouha,Mousepad,9836.28,20240348
993590,Mansoura,Monitor,22879.45,20240491
851606,Smouha,Mouse,37869.61,20240196
764000,Aswan,Mousepad,6204.8,20241023
579605,Aswan,Mousepad,47811.71,20240376
623059,Maadi,SSD,36823.89,20240987
979562,Heliopolis,Charger,46222.33,20240463
825423,Heliopolis,Keyboard,36538.21,20240363
208584,Mansoura,Mousepad,30327.73,20240760
628597,Mansoura,USB Hub,48976.06,20240609
386886,Mansoura,Webcam,48526.06,20241028
943890,Zayed,Keyboard,20666.64,20241150
413433,Aswan,SSD,43042.34,20240546
310647,Zayed,Mousepad,35733.51,20240808
805034,Zayed,Keyboard,25219.48,20240761
844858,Maadi,Webcam,28135.9,20240955
806995,Aswan,SSD,14332.1,20240966
947568,Maadi,SSD,5368.2,20240881
252386,Maadi,Laptop,10035.13,20240430
400538,Aswan,Headphones,7364.1,20240228
824141,Smouha,Monitor,37692.02,20240167
476105,Mansoura,Mouse,30824.64,20240560
878476,Aswan,SSD,19474.89,20241147
922405,Aswan,Headphones,34662.16,20240197
500118,Mansoura,USB Hub,47837.26,20240741
678944,Maadi,Laptop,37196.31,20240516
750706,Mansoura,Monitor,45578.74,20240854
891787,Heliopolis,SSD,36935.58,20240503
913848,Aswan,Monitor,14744.18,20240464
815819,Maadi,Keyboard,48125.64,20241153
225151,Mansoura,Laptop,21453.97,20240642
236384,Zayed,Mousepad,42308.41,20240112
446620,Mansoura,Keyboard,2045.03,20240761
725874,Maadi,Mousepad,42164.84,20240717
614379,Heliopolis,SSD,17936.38,20240751
650916,Zayed,Keyboard,26054.28,20241135
267112,Mansoura,SSD,26874.95,20240289
466375,Zayed,Monitor,33183.56,20240779
478323,Smouha,Monitor,47517.9,20241187
597923,Heliopolis,Laptop,5780.36,20240809
567315,Zayed,Mousepad,45934.43,20240600
141814,Aswan,Webcam,19099.56,20240333
504620,Smouha,SSD,36212.58,20240151
641975,Smouha,SSD,40150.7,20241013
610451,Maadi,Headphones,44919.17,20240495
435872,Heliopolis,Mouse,47413.18,20240443
910883,Heliopolis,SSD,416.16,20240235
321020,Aswan,Monitor,43254.3,20240969
976258,Maadi,Monitor,26910.82,20240992
777968,Maadi,Keyboard,1236.46,20240780
139726,Maadi,Mouse,2760.69,20240616
685193,Maadi,Mousepad,41089.88,20240630
527433,Mansoura,Charger,31529.35,20240987
431773,Maadi,USB Hub,33681.27,20241196
106185,Aswan,Mousepad,3208.72,20240194
834928,Maadi,Webcam,46405.99,20240318
403915,Aswan,Headphones,30347.96,20240677
902448,Mansoura,USB Hub,19785.91,20240164
597012,Zayed,SSD,11032.29,20240901
935474,Heliopolis,Headphones,48008.71,20240396
412534,Aswan,Webcam,47871.71,20240123
680412,Heliopolis,Keyboard,6205.6,20240111
700538,Heliopolis,USB Hub,26880.74,20240275
419491,Zayed,Webcam,10626.26,20241150
249375,Zayed,Keyboard,11078.36,20240618
303765,Maadi,Keyboard,33565.35,20240212
992744,Heliopolis,Charger,32251.49,20240250
404771,Aswan,Mouse,12571.85,20240505
860835,Heliopolis,Charger,47579.42,20240832
234443,Aswan,Monitor,5047.25,20240243
302897,Smouha,Charger,22559.77,20240727
827143,Heliopolis,Keyboard,28299.32,20240847
946934,Smouha,USB Hub,8473.54,20240742
358133,Zayed,USB Hub,13870.16,20240837
240829,Aswan,Webcam,43900.4,20241048
566991,Smouha,Headphones,24374.22,20240323
284308,Aswan,Mousepad,4144.59,20240675
966589,Zayed,SSD,9861.77,20240257
862760,Maadi,Laptop,42486.88,20240164
952117,Heliopolis,Mousepad,20286.47,20240536
138436,Heliopolis,Headphones,27196.29,20241206
595036,Aswan,Keyboard,18322.64,20240558
909652,Heliopolis,Headphones,6737.37,20241127
635205,Maadi,USB Hub,18225.08,20240122
794868,Zayed,Mousepad,34223.87,20241153
247189,Mansoura,Keyboard,8998.3,20240400
871667,Aswan,Charger,46961.8,20240183
329448,Mansoura,Monitor,3189.92,20240857
345386,Maadi,Monitor,25918.37,20240840
506945,Mansoura,Charger,44083.52,20240182
780027,Smouha,Mouse,35201.63,20241168
764343,Smouha,Headphones,28952.64,20240457
494956,Aswan,USB Hub,18296.57,20240260
641760,Smouha,USB Hub,48635.07,20240557
641455,Mansoura,Webcam,40870.98,20240807
610511,Mansoura,Mousepad,379.55,20240385
561267,Zayed,Monitor,3900.56,20240676
321791,Zayed,Keyboard,7910.0,20240343
793223,Zayed,USB Hub,40568.07,20240333
604906,Aswan,Charger,23977.11,20240431
778700,Mansoura,Laptop,12221.33,20240362
701344,Heliopolis,Keyboard,6779.47,20241150
141094,Heliopolis,Keyboard,2842.8,20240629
288783,Heliopolis,USB Hub,29987.91,20240139
854500,Aswan,Headphones,47365.33,20240544
571023,Heliopolis,Charger,43371.75,20240450
330019,Mansoura,Mousepad,7178.47,20240473
753484,Aswan,SSD,13262.81,20240802
575497,Heliopolis,Mousepad,3488.7,20240875
504186,Zayed,Mouse,877.3,20241171
628859,Aswan,USB Hub,41334.38,20240298
286040,Mansoura,Mousepad,30010.7,20241189
627778,Maadi,Mouse,24137.93,20240367
732789,Heliopolis,Laptop,44853.6,20240984
647403,Mansoura,Webcam,43747.47,20241186
549793,Zayed,Charger,39488.3,20240881
467544,Heliopolis,Mousepad,4930.96,20240375
366881,Mansoura,Monitor,45508.76,20240272
397026,Heliopolis,SSD,20461.9,20240488
105735,Aswan,Laptop,28920.46,20240342
645009,Maadi,USB Hub,32744.58,20240747
528705,Smouha,Mouse,7781.19,20240620
373995,Heliopolis,USB Hub,28255.28,20240665
813666,Mansoura,Monitor,20690.75,20241089
287401,Smouha,SSD,27767.82,20240620
421549,Heliopolis,Webcam,38721.01,20240916
871523,Zayed,Mouse,37403.32,20241015
921149,Aswan,Keyboard,5058.92,20241142
520018,Smouha,SSD,30720.57,20240207
268546,Mansoura,Laptop,40228.25,20240398
594580,Heliopolis,USB Hub,4452.63,20240639
332542,Smouha,Mouse,30470.99,20240888
520106,Heliopolis,SSD,14359.14,20240218
911187,Zayed,Charger,21976.65,20240514
991884,Aswan,SSD,14336.03,20240169
922041,Heliopolis,SSD,25814.89,20240575
745073,Zayed,Laptop,18019.01,20240101
265092,Maadi,Headphones,38994.66,20240824
802191,Mansoura,USB Hub,29324.7,20241161
116112,Aswan,Mouse,45962.91,20241226
398313,Aswan,SSD,45754.7,20240813
464354,Smouha,Monitor,30337.85,20240499
576849,Mansoura,Mousepad,282.34,20240459
526911,Heliopolis,Mouse,27953.6,20241131
408545,Smouha,Mouse,40156.97,20240628
664032,Heliopolis,Headphones,34724.88,20240873
690525,Mansoura,Monitor,37885.79,20241040
814703,Mansoura,Mousepad,43108.06,20241088
221916,Smouha,Mouse,19164.53,20240552
809794,Aswan,Monitor,40018.06,20240945
470248,Heliopolis,SSD,535.67,20240640
360316,Smouha,Mouse,19976.59,20240801
179721,Heliopolis,Keyboard,23853.94,20240825
329183,Heliopolis,Headphones,9180.08,20240490
623238,Aswan,Monitor,11781.33,20240596
378297,Zayed,Monitor,10178.19,20240612
976960,Heliopolis,Webcam,7841.98,20240319
225701,Maadi,Charger,30710.66,20241209
144316,Mansoura,Webcam,31052.34,20241109
702427,Smouha,Charger,9184.45,20241147
393880,Mansoura,Monitor,37520.96,20240363
156778,Heliopolis,USB Hub,23942.09,20241208
134144,Heliopolis,Webcam,19716.16,20240458
579404,Maadi,SSD,23030.53,20240118
112394,Aswan,Monitor,19002.43,20240307
441244,Smouha,Mousepad,43099.01,20240484
675210,Smouha,Monitor,13506.94,20240803
483699,Zayed,Charger,21225.95,20240959
834750,Smouha,Webcam,42723.59,20240673
572623,Zayed,Mousepad,6600.4,20240569
953740,Maadi,Headphones,40214.17,20240986
997904,Mansoura,Monitor,7334.89,20240407
595962,Maadi,Keyboard,21104.96,20240376
990649,Aswan,SSD,26722.43,20240747
923481,Mansoura,Headphones,12586.15,20240198
517754,Maadi,Keyboard,3048.82,20240621
599687,Aswan,Mouse,22520.25,20240786
372387,Smouha,Webcam,28039.48,20240628
460857,Maadi,USB Hub,6105.81,20240508
704875,Heliopolis,SSD,8768.21,20240683
472358,Smouha,SSD,24400.31,20241016
182216,Mansoura,Mousepad,14361.85,20240397
275715,Aswan,Webcam,21119.73,20240929
990136,Maadi,Mouse,8141.87,20240568
428709,Smouha,Headphones,35536.15,20240910
384424,Mansoura,Webcam,37407.38,20241167
572161,Mansoura,Keyboard,9235.12,20240148
231113,Aswan,Monitor,33118.03,20240264
320800,Zayed,USB Hub,5195.32,20240231
596171,Heliopolis,Laptop,1366.93,20240914
649435,Maadi,Mouse,13159.49,20240419
188406,Aswan,USB Hub,15503.06,20240607
873422,Smouha,Charger,31342.71,20240369
652329,Zayed,Laptop,1805.99,20240831
440998,Mansoura,Charger,48750.33,20241208
385647,Heliopolis,Charger,6798.99,20241205
285636,Heliopolis,Mousepad,22854.34,20240991
648887,Aswan,SSD,15517.58,20240812
605048,Heliopolis,Monitor,40245.15,20241005
422823,Smouha,USB Hub,13027.36,20240722
111068,Maadi,SSD,40778.22,20240380
460589,Smouha,Charger,26778.19,20241108
892170,Mansoura,Headphones,506.17,20240982
936726,Smouha,Mousepad,11599.21,20240115
674842,Smouha,Monitor,20616.21,20240996
513927,Zayed,Keyboard,35761.15,20240899
968668,Mansoura,Monitor,13185.86,20240965
755698,Zayed,SSD,38238.69,20240657
398505,Aswan,SSD,40449.99,20240946
297132,Maadi,Keyboard,6874.37,20240327
767830,Mansoura,Mousepad,22665.72,20241108
296911,Smouha,Laptop,7649.86,20241196
123205,Zayed,Mouse,14141.62,20240357
849937,Mansoura,Laptop,11678.88,20240409
115440,Mansoura,Monitor,17128.55,20240739
923892,Mansoura,Webcam,23211.04,20240165
446290,Maadi,Keyboard,2849.12,20240904
174852,Heliopolis,Charger,9121.11,20240613
956949,Mansoura,Laptop,6141.98,20240610
503489,Mansoura,Monitor,36894.07,20240169
308855,Mansoura,Mouse,26080.9,20240527
595793,Mansoura,Headphones,46813.95,20240425
759726,Aswan,Laptop,37248.99,20241226
646230,Maadi,Headphones,24087.42,20240712
308376,Smouha,Laptop,43189.7,20240547
218414,Zayed,USB Hub,16259.45,20240443
932978,Smouha,Mousepad,6026.5,20240598
109363,Maadi,Mousepad,39184.59,20241074
821846,Heliopolis,Keyboard,18601.36,20240284
360804,Zayed,Charger,4615.51,20240794
896456,Aswan,Laptop,3035.77,20240416
